,,"14010302","מימון מפלגות בחירות","141,000,000",0,"140,328,534",0,"671,466",0,99.5,0.0
"סך הכל: 0200",,,,,,,,,,,
,,,,"767,110,000","-180,000","648,414,581","-1,202,209","118,695,419","1,022,209",84.5,667.9
"0300","מנהל מקרקעי ישראל","00470101","הכנסות שונות",0,0,"-10,127,843",0,"10,127,843",0,0.0,0.0
,,"00470104","צרוף שרות קודם",0,0,"-65,620",0,"65,620",0,0.0,0.0
,,"00710101","הפרשות לפנסיה יח'משק",0,0,"-8,858,174",0,"8,858,174",0,0.0,0.0
,,"12110102","הכנסות מדמי ניהול",0,0,0,"-47,825",0,"47,825",0.0,0.0
,,"12110121","רכישה 18.5% - הכנסות",0,0,0,"-205,275",0,"205,275",0.0,0.0
,,"12110123","החזר פיצויים ותקופת",0,0,0,"-21,214",0,"21,214",0.0,0.0
,,"98010901","שיא כח אדם","56,222,000",0,"54,737,574",0,"1,484,426",0,97.4,0.0
,,"98010902","הפרשה לפנסיה ופיצויי","9,243,000",0,"8,885,165",0,"357,835",0,96.1,0.0
,,"98010903","עבודה בלתי צמיתה","22,301,000",0,"23,017,064",0,"-716,064",0,103.2,0.0
,,"98010904","שעות נוספות","3,440,000",0,"3,374,244",0,"65,756",0,98.1,0.0
,,"98010912","כוננויות - אגף מידע","599,000",0,"540,457",0,"58,543",0,90.2,0.0
,,"98010913","שכר עידוד","9,330,000",0,"11,097,009",0,"-1,767,009",0,118.9,0.0
,,"98010915","העסקת מתמחים","870,000",0,"720,733",0,"149,267",0,82.8,0.0
,,"98010917","החזר הוצאות רכב","15,286,000",0,"12,253,433",0,"3,032,567",0,80.2,0.0
,,"98010918","פרישת עובדים","1,096,000",0,"530,127",0,"565,873",0,48.4,0.0
,,"98010919","העסקת סטודנטים - טיו","308,000",0,"141,319",0,"166,681",0,45.9,0.0
,,"98010920","העסקת עו""ד לשיערוך","2,674,000",0,"2,592,737",0,"81,263",0,97.0,0.0
,,"98010921","החזר הוצאות רכב לעו""","500,000",0,"293,140",0,"206,860",0,58.6,0.0
,,"98010925","העסקת סטודנטים - קבל","810,000",0,"930,231",0,"-120,231",0,114.8,0.0
,,"98010926","עובדים לטיפול בשימוש","333,000",0,"158,940",0,"174,060",0,47.7,0.0
,,"98011502","פעולות להגברת הגביה","4,500,000",0,"4,089,202",0,"410,798",0,90.9,0.0
,,"98011507","העסקת יועצים חיצוניי","1,750,000",0,"977,835",0,"772,165",0,55.9,0.0
,,"98011509","מוקד טלפוני","1,440,000",0,"1,404,819",0,"35,181",0,97.6,0.0
,,"98011510","שינוי ארגוני במינהל","3,000,000",0,"143,622",0,"2,856,378",0,4.8,0.0
,,"98011605","תפעול","5,500,000",0,"5,485,915",0,"14,085",0,99.7,0.0
,,"98011606","אחזקה","14,200,000",0,"12,245,899",0,"1,954,101",0,86.2,0.0
,,"98011607","הדרכה והשתלמויות","2,600,000",0,"1,416,897",0,"1,183,103",0,54.5,0.0
,,"98011608","פעולות רווחה לעובדים","1,500,000",0,"794,676",0,"705,324",0,53.0,0.0
,,"98011609","הוצאות שמירה ובטחון","2,000,000",0,"1,651,961",0,"348,039",0,82.6,0.0
,,"98011610","הוצאות חשמל","380,000",0,"359,060",0,"20,940",0,94.5,0.0
,,"98011612","משלוחים בדואר","864,000",0,"645,901",0,"218,099",0,74.8,0.0
,,"98011613","טלפונים","2,050,000",0,"1,492,720",0,"557,280",0,72.8,0.0
,,"98011614","אחזקת רכב ממשלתי","4,531,000",0,"4,404,155",0,"126,845",0,97.2,0.0
,,"98011615","דלק לרכב ממשלתי","1,717,000",0,"1,774,374",0,"-57,374",0,103.3,0.0
,,"98011617","הובלות ומשלוחים","250,000",0,"84,355",0,"165,645",0,33.7,0.0
,,"98011618","פלאפונים","550,000",0,"432,347",0,"117,653",0,78.6,0.0
,,"98011619","דמי שימוש בדיור ממשל","2,586,000",0,"2,585,588",0,412,0,100.0,0.0
,,"98011621","שכר דירה חופשי בדיור","16,549,000",0,"16,822,746",0,"-273,746",0,101.7,0.0
,,"98011627","בינוי מחוז הצפון","4,500,000",0,"193,832",0,"4,306,168",0,4.3,0.0
,,"98011638","אחסון תיקים סרוקים","2,500,000",0,"1,904,920",0,"595,080",0,76.2,0.0
,,"98011802","תפעול מינהלת הבדואים","750,000",0,"749,684",0,316,0,100.0,0.0
,,"98011807","הגשת תביעות נוגדות -","4,000",0,"4,241",0,-241,0,106.0,0.0
,,"98011808","תגבור מערך השפיטה -","1,350,000",0,"1,350,000",0,0,0,100.0,0.0
,,"98011810","תגבור הפרקליטת במחוז","2,000,000",0,"1,318,347",0,"681,653",0,65.9,0.0
,,"98011811","תביעות נוגדות - העסק","700,000",0,"699,398",0,602,0,99.9,0.0
,,"98020101","פרסומים","350,000",0,"152,903",0,"197,097",0,43.7,0.0
,,"98020103","הוצאות רישום והסדר","500,000",0,"345,846",0,"154,154",0,69.2,0.0
,,"98020104","פרסום מכרזים","3,900,000",0,"2,582,855",0,"1,317,145",0,66.2,0.0
,,"98020106","עמלה לבנקים","1,200,000",0,"1,095,455",0,"104,545",0,91.3,0.0
,,"98020107","הזמנת שומות וטבלאות","18,050,000",0,"14,376,470",0,"3,673,530",0,79.6,0.0
,,"98020111","אפוטרופוס - מינהלת","7,200,000",0,"5,884,708",0,"1,315,292",0,81.7,0.0
,,"98020114","ביקורת פנים - פעולות","100,000",0,0,0,"100,000",0,0.0,0.0
,,"98020116","ביקורת כספים באמצעות","2,000,000",0,"629,345",0,"1,370,655",0,31.5,0.0
,,"98020201","אחזקה שוטפת","7,800,000",0,"6,459,406",0,"1,340,594",0,82.8,0.0
,,"98020203","עמלת ניהול נכסי דיור","8,600,000",0,"8,154,624",0,"445,376",0,94.8,0.0
,,"98020204","פדיון זכויות בנכסים","250,000",0,"9,000",0,"241,000",0,3.6,0.0
,,"98020205","ייצוב מבנים מסוכנים","29,200,000",0,"23,083,866",0,"6,116,134",0,79.1,0.0
,,"98020206","תשלום ארנונה בגין","2,800,000",0,"1,207,031",0,"1,592,969",0,43.1,0.0
,,"98020207","עמלת מכר נכסי רשות","13,500,000",0,"12,409,137",0,"1,090,863",0,91.9,0.0
,,"98020208","ביטוח נכסי רשות הפית","2,600,000",0,"2,312,617",0,"287,383",0,88.9,0.0
,,"98020209","הכנת תיקי מכר לנכסי","3,000,000",0,"2,520,189",0,"479,811",0,84.0,0.0
,,"98020213","פינויים שוטפים בנכסי","2,500,000",0,"641,221",0,"1,858,779",0,25.6,0.0
,,"98020252","השתתפות ממ""י באחזקה","250,000",0,"143,899",0,"106,101",0,57.6,0.0
,,"98020296","רזרבה לניהול נכסי רש","722,000",0,0,0,"722,000",0,0.0,0.0
,,"98021101","פעולות למיפוי ומדידה","10,000,000",0,"8,191,368",0,"1,808,632",0,81.9,0.0
,,"98021105","רישום עירוני","7,000,000",0,"5,745,763",0,"1,254,237",0,82.1,0.0
,,"98021106","קידום הרישום של בתים","7,200,000",0,"5,961,315",0,"1,238,685",0,82.8,0.0
,,"98023110","פיתוח ותחזוקת חומרה,","12,020,000",0,"10,272,745",0,"1,747,255",0,85.5,0.0
,,"98023112","קניית שרותי מחשוב","4,779,000",0,"4,371,220",0,"407,780",0,91.5,0.0
,,"98023113","חומרים מתכלים","350,000",0,"340,059",0,"9,941",0,97.2,0.0
,,"98023121","סריקת תיקים במחוזות","4,600,000",0,"1,646,318",0,"2,953,682",0,35.8,0.0
,,"98023123","הדמיה - חב' בקרה","2,150,000",0,"1,934,169",0,"215,831",0,90.0,0.0
,,"98023126","השתתפות באוצר -","1,177,000",0,"1,178,557",0,"-1,557",0,100.1,0.0
,,"98023128","הדמיה - חומרה ותוכנה","1,392,000",0,"1,177,745",0,"214,255",0,84.6,0.0
,,"98024101","פעולות שמירה על קרקע","20,000,000",0,"13,815,563",0,"6,184,437",0,69.1,0.0
,,"98024103","השתתפות בסיירת הירוק","10,327,000",0,"9,438,226",0,"888,774",0,91.4,0.0
,,"98024106","פיקוח על מחצבות","250,000",0,"250,000",0,0,0,100.0,0.0
,,"98024109","רזרבה לשמירה על קרקע","1,006,000",0,0,0,"1,006,000",0,0.0,0.0
,,"98024111","אבטחת פעולות לשמירה","300,000",0,"188,950",0,"111,050",0,63.0,0.0
,,"98024115","סיוע משטרתי לפעולות","26,000,000",0,"24,385,286",0,"1,614,714",0,93.8,0.0
,,"98024116","הגברת הגביה ממחצבות","250,000",0,"201,540",0,"48,460",0,80.6,0.0
,,"98024118","סיוע פרקליטותי לפעול","1,500,000",0,0,0,"1,500,000",0,0.0,0.0
,,"98024121","הוצאות משפטיות","6,000,000",0,"4,052,719",0,"1,947,281",0,67.5,0.0
,,"98024122","שעות נוספות למפקחים","1,438,000",0,"1,122,773",0,"315,227",0,78.1,0.0
,,"98024124","טיפול בפסולת בגין","3,500,000",0,0,0,"3,500,000",0,0.0,0.0
,,"98024125","ייעור לשמירת קרקע","20,000,000",0,0,0,"20,000,000",0,0.0,0.0
,,"98030401","רכישת שרותי אדריכלות","1,800,000",0,"1,664,816",0,"135,184",0,92.5,0.0
,,"98030402","שפורים ברחבת הכותל","1,600,000",0,"1,600,000",0,0,0,100.0,0.0
,,"98030403","סקרי ארכאולוגיה","50,000",0,0,0,"50,000",0,0.0,0.0
,,"98030404","תכנון שילדי","5,000,000",0,"1,127,655",0,"3,872,345",0,22.6,0.0
,,"98030408","קדם מימון לתכנון","30,000,000",0,"21,685,376",0,"8,314,624",0,72.3,0.0
,,"98030409","תכנון באמצעות חברות","3,000,000",0,"493,305",0,"2,506,695",0,16.4,0.0
,,"98030410","תכנון מפורט באמצעות","7,000,000",0,"2,232,867",0,"4,767,133",0,31.9,0.0
,,"98030412","מיחשוב תוכניות והקמת","3,120,000",0,"2,777,491",0,"342,509",0,89.0,0.0
,,"98030417","סקרי היתכנות ע""י חבר","4,000,000",0,"1,203,527",0,"2,796,473",0,30.1,0.0
,,"98030422","השתתפות בתכנון מתארי","21,050,000",0,"6,224,062",0,"14,825,938",0,29.6,0.0
,,"98030423","יועצי תכנון","500,000",0,"221,241",0,"278,759",0,44.2,0.0
,,"98030425","השתתפות ברשויות","500,000",0,0,0,"500,000",0,0.0,0.0
,,"98030426","מחלפי דרום גלילות -","3,000,000",0,0,0,"3,000,000",0,0.0,0.0
,,"98030427","מחקר בולענים ים המלח","250,000",0,"250,000",0,0,0,100.0,0.0
,,"98030428","ליווי תקשורתי לתוכני","850,000",0,"177,800",0,"672,200",0,20.9,0.0
,,"98030449","רזרבה לתכנון מפורט","400,000",0,0,0,"400,000",0,0.0,0.0
,,"98030503","הוצאות רישום והסדר","400,000",0,"53,520",0,"346,480",0,13.4,0.0
,,"98030507","מדידות בעיירות הבדוא","1,500,000",0,"202,761",0,"1,297,239",0,13.5,0.0
,,"98030509","השתתפות בתקציב משרד","2,000,000",0,0,0,"2,000,000",0,0.0,0.0
,,"98030511","הכנת תוכניות מפורטות","1,000,000",0,"222,634",0,"777,366",0,22.3,0.0
,,"98030513","קדם מימון לפיתוח","20,000,000",0,"6,114,547",0,"13,885,453",0,30.6,0.0
,,"98030514","סבסוד הוצאות פיתוח","5,000,000",0,"395,974",0,"4,604,026",0,7.9,0.0
,,"98030517","מענק השלמות פיתוח","19,500,000",0,"5,430,173",0,"14,069,827",0,27.8,0.0
,,"98030520","יישובי מיעוטים בצפון","1,000,000",0,"52,323",0,"947,677",0,5.2,0.0
,,"98030521","תכניות מתאר כפרים ער","1,600,000",0,"838,383",0,"761,617",0,52.4,0.0
,,"98030524","בדואים בנגב-תכנון","10,000,000",0,"645,621",0,"9,354,379",0,6.5,0.0
,,"98030526","הרחבת רהט - סבסוד","30,000,000",0,"2,033,839",0,"27,966,161",0,6.8,0.0
,,"98030550","קדם מימון לתכנון","12,500,000",0,"4,341,488",0,"8,158,512",0,34.7,0.0
,,"98030551","רזרבה לפיתוח בעיירות","10,000,000",0,0,0,"10,000,000",0,0.0,0.0
,,"98031402","סקר נכסים - בתי חולי","1,450,000",0,0,0,"1,450,000",0,0.0,0.0
,,"98031403","הכנת מכרזי קרקע בהלי","225,000",0,0,0,"225,000",0,0.0,0.0
,,"98031408","סקרים - חפירות","200,000",0,0,0,"200,000",0,0.0,0.0
,,"98031411","קדם מימון לפיתוח אתר","30,000,000",0,"17,816,942",0,"12,183,058",0,59.4,0.0
,,"98031412","קדם מימון לפיתוח אתר","17,000,000",0,"2,449,810",0,"14,550,190",0,14.4,0.0
,,"98031413","הכנת מכרזים ותיקי",0,0,0,0,0,0,0.0,0.0
,,"98031419","פקוח ובקרה על חברות","8,500,000",0,"8,238,048",0,"261,952",0,96.9,0.0
,,"98031420","פרוייקט בקרה - אחי ס","500,000",0,0,0,"500,000",0,0.0,0.0
,,"98031452","יד בנימין - פיתוח","15,600,000",0,"7,254,214",0,"8,345,786",0,46.5,0.0
,,"98031456","דרום קרייה - הסכם עם","60,000,000",0,"6,738,444",0,"53,261,556",0,11.2,0.0
,,"98031459","מתחם הגולף - אשקלון","25,000,000",0,"1,923,338",0,"23,076,662",0,7.7,0.0
,,"98031460","הר רפיד - העברה לבזק","2,000,000",0,"1,716,738",0,"283,262",0,85.8,0.0
,,"98031461","סלילת כביש גישה מיתר","11,675,000",0,"5,205,416",0,"6,469,584",0,44.6,0.0
,,"98031462","פרויקט רשות השידור-","305,000",0,"30,960",0,"274,040",0,10.2,0.0
,,"98031496","רזרבה לפיתוח","100,000",0,0,0,"100,000",0,0.0,0.0
,,"98031501","השתתפות בפיתוח עירונ","33,000,000",0,"1,462,926",0,"31,537,074",0,4.4,0.0
,,"98031502","אגרות ניקוז","23,000,000",0,"24,269,687",0,"-1,269,687",0,105.5,0.0
,,"98031507","שיקום נחל הירקון בהת","2,650,000",0,"2,650,000",0,0,0,100.0,0.0
,,"98031508","השתתפות ברשויות נחלי","440,000",0,"272,160",0,"167,840",0,61.9,0.0
,,"98031510","רזרבה להוצאות פיתוח","3,350,000",0,0,0,"3,350,000",0,0.0,0.0
,,"98031513","סבסוד חפירות הצלה -","7,000,000",0,"7,000,000",0,0,0,100.0,0.0
,,"98032204","פינויים מחוזיים כלכל","20,000,000",0,"14,975,741",0,"5,024,259",0,74.9,0.0
,,"98032246","פינוי המכון הגיאולוג","3,402,000",0,849,0,"3,401,151",0,0.0,0.0
,,"98032251","פינוי בסיס חיל-האווי","144,500,000",0,"144,265,407",0,"234,593",0,99.8,0.0
,,"98032252","פינוי מחנה אבו-כביר","7,200,000",0,"6,311,220",0,"888,780",0,87.7,0.0
,,"98032253","פינוי מחנה חפץ חיים","6,000,000",0,"5,923,139",0,"76,861",0,98.7,0.0
,,"98032267","השתתפות בדיור הממשלת","500,000",0,0,0,"500,000",0,0.0,0.0
,,"98032269","פינוי תעש נוף-ים -","2,000,000",0,0,0,"2,000,000",0,0.0,0.0
,,"98032272","מימון בדיקות כדאיות","500,000",0,0,0,"500,000",0,0.0,0.0
,,"98032283","פינוים בפרוייקט דרום","20,000,000",0,"4,155,782",0,"15,844,218",0,20.8,0.0
,,"98032290","ניהול פרוייקטים לפינ","500,000",0,"290,424",0,"209,576",0,58.1,0.0
,,"98032291","הקצאת מגרשים לפינויי","500,000",0,0,0,"500,000",0,0.0,0.0
,,"98032302","פינויים ע""י משרד השי","13,290,000",0,"7,599,806",0,"5,690,194",0,57.2,0.0
,,"98033103","החזרים בגין ביטול","92,000,000",0,"85,887,881",0,"6,112,119",0,93.4,0.0
,,"98033104","תשלום פסקי דין","507,000,000",0,"490,645,245",0,"16,354,755",0,96.8,0.0
,,"98033106","תשלום מס מכירה","1,000,000",0,"114,646",0,"885,354",0,11.5,0.0
,,"98033110","מפקחים - מודיעין עיל","500,000",0,"500,000",0,0,0,100.0,0.0
,,"98033113","העסקת כ""א חיצוני -","400,000",0,0,0,"400,000",0,0.0,0.0
,,"98033114","משלוח אגרות - מבצע","1,400,000",0,"137,687",0,"1,262,313",0,9.8,0.0
,,"98033115","רזרבה לתשלום פסקי די","20,000,000",0,0,0,"20,000,000",0,0.0,0.0
,,"98033201","תמורת היטל השבחה","338,575,000",0,"216,537,012",0,"122,037,988",0,64.0,0.0
,,"98040206","הפקעה בירושלים (הר","25,000,000",0,0,0,"25,000,000",0,0.0,0.0
,,"98040208","פיצויים עבור הפקעות","20,000,000",0,"6,873,349",0,"13,126,652",0,34.4,0.0
,,"98040302","בצוע חוק רכישת מקרקע","25,000,000",0,"12,378,554",0,"12,621,446",0,49.5,0.0
,,"98041201","רכישות בארץ","11,375,000",0,"3,687,366",0,"7,687,634",0,32.4,0.0
,,"98041204","פדיון זכויות בקרקע","170,000,000",0,"108,129,728",0,"61,870,272",0,63.6,0.0
,,"98041206","פיצויים העברה","35,000,000",0,"15,719,388",0,"19,280,612",0,44.9,0.0
,,"98041209","הסדרי קרקעות עם הבדו","45,000,000",0,"4,166,359",0,"40,833,641",0,9.3,0.0
,,"98041211","הסדרי קרקעות עם הבדו","5,000,000",0,"806,586",0,"4,193,414",0,16.1,0.0
,,"98041218","פינוי שבט הטראבין","10,810,000",0,"10,625,000",0,"185,000",0,98.3,0.0
,,"98050104","רזרבה להתיקרות שכר","3,568,000",0,0,0,"3,568,000",0,0.0,0.0
,,"98060101","איזור עדיפות א","27,000,000",0,"31,015,241",0,"-4,015,241",0,114.9,0.0
,,"98060102","איזור עדיפות ב","50,000,000",0,"51,086,392",0,"-1,086,392",0,102.2,0.0
,,"98060103","קו-עימות","17,558,000",0,"34,193,119",0,"-16,635,119",0,194.7,0.0
,,"98060105","הקצאות בישובים חקלאי","73,943,000",0,"96,806,551",0,"-22,863,551",0,130.9,0.0
,,"98060106","הנחות בקרקע מגורים -",0,0,"310,131,036",0,"-310,131,036",0,0.0,0.0
,,"98060201","הנחות לתעסוקה - איזו","9,273,000",0,"16,317,497",0,"-7,044,497",0,176.0,0.0
,,"98060202","הנחות לתעסוקה - איזו","27,000,000",0,"17,833,609",0,"9,166,391",0,66.1,0.0
,,"98060205","הקצאות בישובים חקלאי","7,000,000",0,"5,221,290",0,"1,778,710",0,74.6,0.0
,,"98060206","הנחות לתעסוקה - קו","20,000,000",0,"18,925,025",0,"1,074,975",0,94.6,0.0
,,"98060207","הקצאה למוסדות ציבור","152,047,000",0,"358,552,870",0,"-206,505,870",0,235.8,0.0
,,"98060301","הקצאות ללא תמורה","171,000,000",0,"167,057,489",0,"3,942,511",0,97.7,0.0
