"04011127","השתתפות במשרד הביטחון","0","0","0","0","0",""
"04011128","חגיגות 60 שנה למדינה","0","0","0","0","0",""
"04011129","השתתפות במשרד המדע,","1200","0","0","0","0",""
"04011130","העסקת סטודנטים","486","0","0","0","18635",""
"04011131","שכר עידוד","102","0","0","0","1093",""
"04011132","רזרבה לעמידה ביעד","0","0","0","0","0",""
"04011133","השתתפות בביתן יהודי","1700","0","0","0","0",""
"04011137","השתתפות במשרד הביטחון","0","0","0","0","0",""
"04011138","השתתפות במשרד החינוך","0","0","0","0","0",""
"04011139","השתתפות במשרד התיירות-","0","0","0","0","0",""
"04011140","השתתפות במשרד התחבורה-","0","0","0","0","0",""
"04011142","""שירותי כבאות אווירית""","0","0","0","0","0",""
"04011145","השתתפות במשרד לביטחון","0","0","0","0","0",""
"04011147","תכנון מדיניות עבודת","3000","0","0","0","0",""
"04011148","השתתפות במשרד הפנים -","0","0","0","0","0",""
"04011149","השתתפות ברשות","0","0","0","0","0",""
"04011150","השתתפות ברשות הטבע","0","0","0","0","0",""
"04011152","השתתפות בסעיף 54 -","0","0","0","0","0",""
"04011153","השתתפות במשרד התיירות","1500","0","0","0","0",""
"04011154","השתתפות במשרד הבינוי","4000","0","0","0","0",""
"04011155","מכירת שירותים למשרדי","-2000","0","0","0","0",""
"04011156","רכישת שירותים ממשרדי","2000","0","0","0","0",""
"04011157","רזרבה להשתתפות בסעיף","1000","0","0","0","0",""
"04011158","השתתפות במשרד הביטחון","0","0","0","0","0",""
"04011159","חינוך בלתי פורמלי","0","0","0","0","0",""
"040112  ","המינהלה לפרוייקטים","73572","0","0","0","0",""
"04011202","תכנית רב שנתית לעידוד","22697","0","0","0","0",""
"04011204","תוכנית רב שנתית לפיתוח","34300","0","0","0","0",""
"04011205","תחזוקת מנהרות הכותל","6196","0","0","0","0",""
"04011206","פיתוח תכניות תיירות","0","0","0","0","0",""
"04011207","רזרבה לתחזוקת הכותל","7500","0","0","0","0",""
"04011208","פיתוח מנהרות הכותל","0","0","0","0","0",""
"04011209","רזרבה לעמידה ביעד","2879","0","0","0","0",""
"04011210","השתתפות משרד הביטחון -","0","0","0","0","0",""
"04011212","השתתפות משרד השיכון -","0","0","0","0","0",""
"04011213","השתתפות משרד התיירות -","0","0","0","0","0",""
"04011214","השתתפות משרד הפנים -","0","0","0","0","0",""
"04011215","השתתפות משרד התחבורה -","0","0","0","0","0",""
"04011216","השתתפות משרד לביטחון","0","0","0","0","0",""
"04011217","השתתפות מנהל מקרקעי","0","0","0","0","0",""
"04011219","תכנית רב שנתית לעידוד","0","0","0","0","0",""
"04011221","יעודה לטיפול בתקיפה","0","0","0","0","0",""
"04011223","פיתוח שער המוגרבים","0","0","0","0","0",""
"04011225","השתתפות במשרד התעשייה,","0","0","0","0","0",""
"04011226","השתתפות במשרד הרווחה -","0","0","0","0","0",""
"04011227","רזרבה לפרויקטים","0","0","0","0","0",""
"04011230","השתתפות בלשכת הפרסום","0","0","0","0","0",""
"04011245","תוכנית רב שנתית לפיתוח","0","0","0","0","0",""
"04011246","השתתפות במשרד הפנים","0","0","0","0","0",""
"04011247","השתתפות במשרד החקלאות","0","0","0","0","0",""
"04011249","השתתפות משרד החינוך","0","0","0","0","0",""
"040113  ","ועדת וינוגרד","0","0","0","0","0",""
"04011307","תפעול","0","0","0","0","0",""
"04011311","מיחשוב","0","0","0","0","0",""
"040114  ","מנהלת השירות האזרחי","65899","0","0","5","0","8"
"04011401","מנהלת שירות אזרחי","26274","0","0","0","0",""
"04011402","שיא כח אדם","740","0","0","5","0",""
"04011403","עבודה בלתי צמיתה","1207","0","0","0","94","8"
"04011404","שעות נוספות","138","0","0","0","3134",""
"04011405","החזר הוצאות רכב","310","0","0","0","9",""
"04011406","שכר עידוד","41","0","0","0","1",""
"04011407","כוננויות","14","0","0","0","256",""
"04011408","יישום חוק טל","26501","0","0","0","0",""
"04011409","רזרבה להרחבת מערך","9795","0","0","0","0",""
"04011410","השתתפות המשרד לביטחון","-700","0","0","0","0",""
"04011420","מערך פיקוח ובקרה","1500","0","0","0","0",""
"04011421","שעות העסקה","79","0","0","0","2640",""
"040115  ","מנהלת השיחות עם","0","0","0","0","0","0"
"04011501","עבודה בלתי צמיתה חודשי","0","0","0","0","0","0"
"04011502","שעות נוספות","0","0","0","0","0",""
"04011503","החזר הוצאות רכב","0","0","0","0","0",""
"040116  ","מטה הסברה לאומי","6696","0","0","0","0","6"
"04011601","עבודה בלתי צמיתה","1005","0","0","0","72","6"
"04011602","שעות נוספות","64","0","0","0","2063",""
"04011603","החזר הוצאות רכב","196","0","0","0","6",""
"04011605","פעולות מטה ההסברה","5431","0","0","0","0",""
"04011606","השתתפות בלשכה לפרסום","0","0","0","0","0",""
"040117  ","העצמת תשתיות מורשת","0","0","156700","0","0","0"
"04011701","עבודה בלתי צמיתה","0","0","0","0","0","0"
"04011702","שעות נוספות","0","0","0","0","0",""
"04011703","החזר הוצאות רכב","0","0","0","0","0",""
"04011710","העצמת תשתיות מורשת","0","0","0","0","0",""
"04011711","העצמת תשתיות מורשת","0","0","156700","0","0",""
"04011712","השתתפות המשרד להגנת","0","0","0","0","0",""
"04011713","השתתפות במשרד התרבות","0","0","0","0","0",""
"040118  ","ועדת טירקל","0","0","0","0","0","0"
"04011801","שכר חברי ועדה","0","0","0","0","0",""
"04011802","עבודה בלתי צמיתה","0","0","0","0","0","0"
"04011803","שעות נוספות","0","0","0","0","0",""
"04011804","החזר הוצאות רכב","0","0","0","0","0",""
"04011805","שעות סטודנט","0","0","0","0","0",""
"04011806","שעות אבטחה","0","0","0","0","0",""
"04011807","פעילות והוצאות הוועדה","0","0","0","0","0",""
"040119  ","אמרכלות","48171","0","0","0","0","3"
"04011904","כוננויות","2333","0","0","0","43343",""
"04011906","קניית שרותי כ""א","0","0","0","0","0",""
"04011909","נסיעות לחו""ל","133","0","0","0","0",""
"04011910","תפעול ואחזקה","10455","0","0","0","0",""
"04011912","הכנסות ממכירת מכרזים","0","0","0","0","0",""
"04011916","מתמחים","185","0","0","0","36","3"
"04011930","אחזקה","0","0","0","0","0",""
"04011932","דמי שמוש בנכסי מדינה","6507","0","0","0","0",""
"04011933","מיסי ארנונה","1989","0","0","0","0",""
"04011934","שכר דירה","1476","0","0","0","0",""
"04011935","שיא כח אדם","0","0","0","0","0",""
"04011936","עבודה ארעית","0","0","0","0","0","0"
"04011937","החזר הוצאות רכב","0","0","0","0","0",""
"04011938","שעות נוספות","0","0","0","0","0",""
"04011941","רכישת רכבים","0","0","0","0","0",""
"04011942","שכר דירה","0","0","0","0","0",""
"04011943","תפעול, אחזקה, דואר","0","0","0","0","0",""
"04011944","דלק לרכב ממשלתי","0","0","0","0","0",""
"04011945","אחזקת רכב ממשלתי","0","0","0","0","0",""
"04011946","הדרכת עובדים","0","0","0","0","0",""
"04011947","שירותי ייעוץ","0","0","0","0","0",""
"04011948","מיכון","0","0","0","0","0",""
"04011949","פעולות אבטחה ושמירה","0","0","0","0","0",""
"04011950","הדרכה והשתלמות","2100","0","0","0","0",""
"04011951","דואר טלפונים ומשלוחים","0","0","0","0","0",""
"04011952","פעולות רווחה","1721","0","0","0","0",""
"04011953","הוצאות שמירה וביטחון","0","0","0","0","0",""
"04011954","השתתפות נציבות שירות","-250","0","0","0","0",""
"04011957","הכנסות ממכונים","0","0","0","0","0",""
"04011958","הכנסות ממכונים","0","0","0","0","0",""
"04011959","פסקי דין","0","0","0","0","0",""
"04011961","החזר הוצאות רכב","14071","0","0","0","368",""
"04011962","העסקת סטודנטים - קשבים","540","0","0","0","27312",""
"04011963","דלק לרכב ממשלתי","1245","0","0","0","0",""
"04011964","אחזקת רכב ממשלתי","5025","0","0","0","0",""
"04011968","השתתפות רשות החברות","0","0","0","0","0",""
"04011969","שעות נוספות-קשבים","307","0","0","0","11988",""
"04011970","השתתפות במשרד ראש","0","0","0","0","0",""
"04011972","אבטחת הרבנות הראשית","334","0","0","0","0",""
"04011977","פרוייקט חירום השתתפות","0","0","0","0","0",""
"04011978","שכר דירה - מל""ל","0","0","0","0","0",""
"04011995","הכנסות ממכונים","0","0","0","0","0",""
"040120  ","מערך הגיור","40939","0","0","9","0","13"
"04012001","שכר דייני גיור, בלניות","0","0","0","0","0",""
"04012002","שיא כח אדם","1091","0","0","9","0",""
"04012003","תפעול","534","0","0","0","0",""
"04012004","עבודה בלתי צמיתה","1768","0","0","0","156","13"
"04012005","שעות נוספות","189","0","0","0","5840",""
"04012006","החזר הוצאות רכב","1382","0","0","0","41",""
"04012007","אחזקה","0","0","0","0","0",""
"04012008","שכר דירה","340","0","0","0","0",""
"04012009","שעות העסקה - דייני","4952","0","0","0","47048",""
"04012010","דלק לרכב ממשלתי","59","0","0","0","0",""
"04012011","אחזקת רכב ממשלתי","105","0","0","0","0",""
"04012012","מיכון","204","0","0","0","0",""
"04012013","השתתפות בהוצאות בתי","0","0","0","0","0",""
"04012014","פעולות מערך הגיור","30262","0","0","0","0",""
"04012016","רווחה","0","0","0","0","0",""
"04012018","עלויות פרישה","53","0","0","0","0",""
"04012020","רזרבה - מערך הגיור","0","0","0","0","0",""
"04012021","השתתפות בנתיב","0","0","0","0","0",""
"04012022","העסקת סטודנטים","0","0","0","0","0",""
"04012023","השתתפות בלשכת הפרסום","0","0","0","0","0",""
"04012024","ייעוץ, פרוייקטים","0","0","0","0","0",""
"04012025","פעולות הכנה לגיור","0","0","0","0","0",""
"040131  ","ארכיון המדינה","0","0","0","0","0","0"
"04013101","שיא כח אדם","0","0","0","0","0",""
"04013102","שעות נוספות","0","0","0","0","0",""
"04013105","פעולות ארכיון המדינה","0","0","0","0","0",""
"04013106","הכנסות מגורמי חוץ","0","0","0","0","0",""
"04013110","פעולות גניזה","0","0","0","0","0",""
"04013112","ייעוץ לשכר עידוד","0","0","0","0","0",""
"04013113","עבודה בלתי צמיתה","0","0","0","0","0","0"
"04013114","פרוייקטים","0","0","0","0","0",""
"04013115","שכר עידוד","0","0","0","0","0",""
"04013117","השתתפות במשרד האוצר -","0","0","0","0","0",""
"04013120","ייעוץ סטאטורי - העברת","0","0","0","0","0",""
"04013121","פרוייקט העברת גנזך","0","0","0","0","0",""
"040132  ","הנצחת נשיאים וראשי","0","0","0","0","0",""
"04013203","הפקת חוברות","0","0","0","0","0",""
"040139  ","אמרכלות ארכיון המדינה","23413","149","0","41","0","13"
"04013901","שיא כוח אדם","5351","0","0","41","0",""
"04013902","עבודה בלתי צמיתה","1041","0","0","0","156","13"
"04013903","שעות נוספות","305","0","0","0","9391",""
"04013904","שכר עידוד","531","0","0","0","16049",""
"04013911","רכב ממשלתי","0","0","0","0","0",""
"04013912","דלק לרכב ממשלתי","0","0","0","0","0",""
"04013914","פעולות ארכיות המדינה","1968","40","0","0","0",""
"04013915","הכנסות מגורמי חוץ","0","0","0","0","0",""
"04013918","נסיעות לחו""ל","23","0","0","0","0",""
"04013921","העסקת סטודנטים","145","0","0","0","5200",""
"04013932","אחזקה ותפעול","505","109","0","0","0",""
"04013933","תפעול","0","0","0","0","0",""
"04013936","שירותי מחשוב","2899","0","0","0","0",""
"04013943","הכנסות מגורמי חוץ","0","0","0","0","0",""
"04013945","אחזקת מחסנים","2620","0","0","0","0",""
"04013946","רזרבה לשכר דירה","0","0","0","0","0",""
"04013947","שכר דירה","6460","0","0","0","0",""
"04013949","השתתפות משרד החוץ","-300","0","0","0","0",""
"04013950","מיסי ארנונה","1865","0","0","0","0",""
"040161  ","מחקרים שונים","0","0","0","0","0",""
"04016104","הוצאות מנהליות","2402","0","0","0","0",""
"04016108","השתתפות משרדי הממשלה","-2402","0","0","0","0",""
"040162  ","השתתפות האפוטרופוס כללי","0","0","0","0","0",""
"04016276","סמינר בנות חיל","0","0","0","0","0",""
"04016279","עזבונות - תאום ובקרה","0","0","0","0","0",""
"04016291","קדמת - חינוך יהודי","0","0","0","0","0",""
"04016296","כנס רב עדתי למטרות","0","0","0","0","0",""
"04016297","השתתפות בפרויקטים","0","0","0","0","0",""
"040164  ","השתתפות אפוטרופוס","0","0","0","0","0",""
"04016435","בית הספר התיכון שליד","0","0","0","0","0",""
"04016442","משרד רוה""מ - קו פתוח","0","0","0","0","0",""
"040171  ","מרכז בגין","5170","0","0","0","0",""
"04017101","מרכז בגין","5170","0","0","0","0",""
"040172  ","מרכז רבין","4691","0","0","0","0",""
"04017201","מרכז רבין","4691","0","0","0","0",""
"040173  ","מרכז הסברה","12410","550","0","9","0","0"
"04017301","שיא כח אדם","1097","0","0","9","0",""
"04017302","שעות נוספות","93","0","0","0","4336",""
"04017303","כוננויות","17","0","0","0","570",""
"04017304","החזר הוצאות רכב","277","0","0","0","8",""
"04017305","שכר עידוד","154","0","0","0","4777",""
"04017306","תפעול","831","0","0","0","0",""
"04017308","אחזקה","0","0","0","0","0",""
"04017309","שכר- דירה וארנונה","715","0","0","0","0",""
"04017310","אחזקת רכב ממשלתי","72","0","0","0","0",""
"04017311","דלק לרכב ממשלתי","40","0","0","0","0",""
"04017312","טקסים ואירועים","0","0","0","0","0",""
"04017313","מטח יום העצמאות","3504","300","0","0","0",""
"04017315","פעולות מרכז ההסברה","6278","250","0","0","0","0"
"04017316","הכנסות מגורמי חוץ","0","0","0","0","0",""
"04017319","הכנסות מגורמי חוץ","0","0","0","0","0",""
"04017320","השתתפות משרד הקליטה","0","0","0","0","0",""
"04017321","השתתפות משרד החינוך","-900","0","0","0","0",""
"04017322","השתתפות משרד הביטחון","-230","0","0","0","0",""
"04017323","השתתפות במשרד החינוך","250","0","0","0","0",""
"04017324","השתתפות בלשכת הפירסום","350","0","0","0","0",""
"04017325","השתתפות בלשכת הפרסום","0","0","0","0","0",""
"04017326","השתתפות משרד התיירות","-88","0","0","0","0",""
"04017327","השתתפות משרד המשפטים","-50","0","0","0","0",""
"040175  ","היכל הגבורה ים-עכו","0","0","0","0","0",""
"04017501","היכל הגבורה ים-עכו","0","0","0","0","0",""
"040176  ","חלקת גדולי האומה","0","0","0","0","0",""
"04017601","חלקת גדולי האומה","0","0","0","0","0",""
"04017602","אחזקת הר הרצל","0","0","0","0","0",""
"040178  ","הרשות למלחמה בסמים","0","0","0","0","0",""
"04017802","הרשות למלחמה בסמים","0","0","0","0","0",""
"040190  ","פעולות בעקבות המצב","0","0","0","0","0",""
"04019006","תשלום עבור שהיית תושבי","0","0","0","0","0",""
"040198  ","סיוע נפגעות תקיפה מינית","0","0","0","0","0",""
"04019801","סיוע נפגעות תקיפה מינית","0","0","0","0","0",""
"04019802","השתת' אפוטרופוס","0","0","0","0","0",""
"04019803","מכון הנגב","0","0","0","0","0",""
"04019804","קול האשה","0","0","0","0","0",""
"04019805","החצר הנשית יפו","0","0","0","0","0",""
"04019806","המלחמה באלימות נגד","0","0","0","0","0",""
"04019807","עירית מעלות - תרשיחא","0","0","0","0","0",""
"0402    ","ראשות הממשלה","386728","800","125601","32","0","225"
"040211  ","לשכת ראש הממשלה","0","0","0","0","0",""
"04021111","תגמול למסייעים בעליה","0","0","0","0","0",""
"040212  ","מזכירות הממשלה","4446","0","0","22","0","1"
"04021201","שיא כח אדם","3410","0","0","22","0",""
"04021202","שעות נוספות","156","0","0","0","3937",""
"04021204","ועדות ממשלתיות","269","0","0","0","0",""
"04021205","שרותי מזכירות לשרים","203","0","0","0","0",""
"04021206","כוננויות","157","0","0","0","4528",""
"04021209","עבודה בלתי צמיתה","152","0","0","0","12","1"
"04021211","קלידת חומר היסטורי","185","0","0","0","0",""
"04021212","השתתפות משרדים בקלידה","-191","0","0","0","0",""
"04021213","עלויות פרישה","105","0","0","0","0",""
"04021214","פרויקט מיכון","0","0","0","0","0",""
"040214  ","יעוץ לראש הממשלה","7207","0","0","0","0","38"
"04021405","תכנון, פתוח מחקרים,","3000","0","0","0","0",""
"04021410","עבודה בלתי צמיתה","4207","0","0","0","456","38"
"040215  ","לשכת ראש הממשלה לשעבר","0","0","0","0","0",""
"04021511","עוזר פרלמנטרי","0","0","0","0","0",""
"040216  ","לשכת ראש הממשלה לשעבר -","379","0","0","1","0",""
"04021601","שיא כ""א","225","0","0","1","0",""
"04021602","שעות נוספות","0","0","0","0","0",""
"04021603","פעולות והוצאות ארגוניות","0","0","0","0","0",""
"04021604","החזר הוצאות רכב","68","0","0","0","1",""
"04021605","השתתפות בשכירת דיור","0","0","0","0","0",""
"04021606","אחזקת רכב ממשלתי","63","0","0","0","0",""
"04021607","דלק לרכב ממשלתי","23","0","0","0","0",""
"04021608","אבטחה","0","0","0","0","0",""
"040217  ","לשכת ראש הממשלה לשעבר","3488","0","0","0","0","3"
"04021701","עבודה בלתי צמיתה","311","0","0","0","36","3"
"04021702","שעות נוספות","32","0","0","0","900",""
"04021703","החזר הוצאות רכב","117","0","0","0","3",""
"04021704","החזר הוצאות","563","0","0","0","0",""
"04021705","אחזקת רכב ממשלתי ודלק","510","0","0","0","0",""
"04021706","הוצאות אבטחה בארץ","1955","0","0","0","0",""
"040218  ","לשכת ראש הממשלה לשעבר","974","0","0","1","0",""
"04021801","שיא כ""א","156","0","0","1","0",""
"04021802","שעות נוספות","0","0","0","0","0",""
"04021803","החזר הוצאות רכב","47","0","0","0","1",""
"04021804","אחזקת רכב ממשלתי","0","0","0","0","0",""
"04021805","דלק לרכב ממשלתי","0","0","0","0","0",""
"04021806","הוצאות ארגוניות","236","0","0","0","0",""
"04021807","אבטחה","535","0","0","0","0",""
"040219  ","אמרכלות ראשות הממשלה","53160","800","0","0","0",""
"04021903","השתתפות במשטרה","188","0","0","0","0",""
"04021905","הדרכה - מאבטחים","427","0","0","0","0",""
"04021909","נסיעות לחו""ל","14532","800","0","0","0",""
"04021911","השתתפות גורמי חוץ","0","0","0","0","0",""
"04021913","אבטחת בית ראש הממשלה","0","0","0","0","0",""
"04021915","מיגון ואבטחת חוות","0","0","0","0","0",""
"04021918","קניית שרותי שמירה","0","0","0","0","0",""
"04021919","בית ראש הממשלה-","2200","0","0","0","0",""
"04021920","שעות נוספות - העסקת","5725","0","0","0","144203",""
"04021921","שירותים רפואיים","490","0","0","0","0",""
"04021922","מאבטחים - שעות אבטחה","14078","0","0","0","307067",""
"04021923","הוצאות אבטחה - מחסומים","5475","0","0","0","0",""
"04021953","הוצאות שמירה ובטחון","5799","0","0","0","0",""
"04021954","אבטחת מידע במחשוב","0","0","0","0","0",""
"04021955","ביטחון פרוייקטים","0","0","0","0","0",""
"04021956","מערכת כניסה ובקרה","0","0","0","0","0",""
"04021957","מיגון - שרים","24325","0","0","0","0",""
"04021968","רכישת כלי רכב","0","0","0","0","0",""
"04021969","עלויות פרישה מאבטחים","53","0","0","0","0",""
"04021970","השתתפות באבטחת שרים","-24325","0","0","0","0",""
"04021971","ארוח אישים","5393","0","0","0","0",""
"04021973","השתתפות משרד הבטחון","-1200","0","0","0","0",""
"040221  ","הרשות לקידום מעמד האשה","21315","0","0","4","0","6"
"04022101","פעולות הרשות לקידום","2671","0","0","0","0",""
"04022103","עבודה בלתי צמיתה","648","0","0","0","72","6"
"04022104","החזר הוצאות רכב","317","0","0","0","9",""
"04022105","שעות נוספות","76","0","0","0","1352",""
"04022106","שיא כח אדם","477","0","0","4","0",""
"04022114","אחזקת רכב","45","0","0","0","0",""
"04022115","דלק לרכב ממשלתי","21","0","0","0","0",""
"04022117","השתתפות משרד ראש","0","0","0","0","0",""
"04022118","פעולות לקידום מעמד","0","0","0","0","0",""
"04022119","השתתפות בלשכת הפרסום","666","0","0","0","0",""
"04022120","השתתפות במשרד הרווחה","0","0","0","0","0",""
"04022121","טיפול בסחר בנשים","15894","0","0","0","0",""
"04022122","השתתפות במשרד הבריאות","0","0","0","0","0",""
"04022123","השתתפות במשרד החינוך","0","0","0","0","0",""
"04022124","פעולות במגזר הבדואי,","0","0","0","0","0",""
"04022125","מלגות לסטודנטיות","500","0","0","0","0",""
"040228  ","פרוייקטים לעידוד","85222","0","125601","0","0",""
"04022803","חינוך יהודי בתפוצות","39435","0","125601","0","0",""
"04022805","רזרבה להתייקרויות","960","0","0","0","0",""
"04022808","פרוייקט ""זכות מלידה""","42623","0","0","0","0",""
"04022809","רזרבה להתייקרויות","2204","0","0","0","0",""
"040231  ","נציב קבילות הסיענים","0","0","0","0","0","0"
"04023101","שיא כח אדם","0","0","0","0","0",""
"04023102","עבודה בלתי צמיתה","0","0","0","0","0","0"
"04023103","החזר הוצאות רכב","0","0","0","0","0",""
"04023104","תפעול המנהלת","0","0","0","0","0",""
"04023106","רכב ממשלתי","0","0","0","0","0",""
"04023108","דלק לרכב ממשלתי","0","0","0","0","0",""
"04023109","שעות נוספות","0","0","0","0","0",""
"040232  ","המועצה לביטחון לאומי","0","0","0","0","0",""
"04023205","תקשורת וטלפונים","0","0","0","0","0",""
"04023206","תפעול","0","0","0","0","0",""
"04023213","יעוץ חיצוני","0","0","0","0","0",""
"04023214","אחזקה","0","0","0","0","0",""
"04023232","תקשורת ומחשוב","0","0","0","0","0",""
"04023233","הדרכה והשתלמות","0","0","0","0","0",""
"04023239","פרויקטים וכנסים","0","0","0","0","0",""
"04023242","מחקר ופיתוח בנושא","0","0","0","0","0",""
"040247  ","מחשב לכל ילד","7500","0","0","0","0",""
"04024701","השתתפות בפרוייקט מחשב","7500","0","0","0","0",""
"04024702","השתתפות משרד הביטחון","0","0","0","0","0",""
"040248  ","אגף הפיקוח הכללי","0","0","0","0","0","0"
"04024801","שיא כח אדם","0","0","0","0","0",""
"04024802","עבודה בלתי צמיתה","0","0","0","0","0","0"
"04024803","שעות נוספות","0","0","0","0","0",""
"04024804","כוננויות","0","0","0","0","0",""
"040252  ","המועצה להנצחה","0","0","0","0","0",""
"04025201","שיא כח אדם","0","0","0","0","0",""
"04025203","החזר הוצאות רכב","0","0","0","0","0",""
"04025204","פעילות המועצה","0","0","0","0","0",""
"04025206","השתתפות במשרד התרבות","0","0","0","0","0",""
"040253  ","תמיכות בארגוני הנצחה","9906","0","0","0","0",""
"04025301","תמיכות בארגוני הנצחה","2100","0","0","0","0",""
"04025303","הנצחת זכרו של רחבעם","700","0","0","0","0",""
"04025304","הקמת אתר הנצחה בלטרון","0","0","0","0","0",""
"04025305","השתתפות משרד הביטחון","0","0","0","0","0",""
"04025306","השתתפות משרד הפנים","0","0","0","0","0",""
"04025307","השתתפות משרד החינוך","0","0","0","0","0",""
"04025308","השתתפות משרד התשתיות","0","0","0","0","0",""
"04025310","מרכזי הנצחה","1300","0","0","0","0",""
"04025311","השתתפות משרד הקליטה","0","0","0","0","0",""
"04025312","העסקת סטודנטים","0","0","0","0","0",""
"04025313","השתתפות בלשכת הפרסום","0","0","0","0","0",""
"04025314","השתתפות משרד השיכון","0","0","0","0","0",""
"04025315","מועצת הרצל- תמיכה","350","0","0","0","0",""
"04025316","השתתפות במשרד התיירות","0","0","0","0","0",""
"04025317","מועצת ז'בוטינסקי -","350","0","0","0","0",""
"04025318","המועצה להנצחת גוש קטיף","3500","0","0","0","0",""
"04025319","פעילות המועצה הציבורית","1148","0","0","0","0",""
"04025320","חלקת גדולי האומה","146","0","0","0","0",""
"04025321","אחזקת הר הרצל","312","0","0","0","0",""
"040269  ","תוכנית פיתוח ישובי","6873","0","0","0","0",""
"04026901","תכנית רב שנתית לפיתוח","6873","0","0","0","0",""
"04026902","רזרבה לעמידה ביעד","0","0","0","0","0",""
"04026903","השתתפות במשרד התחבורה","0","0","0","0","0",""
"04026904","השתתפות במשרד הפנים","0","0","0","0","0",""
"04026905","השתתפות במשרד  החינוך","0","0","0","0","0",""
"04026906","השתתפות במשרד התיירות","0","0","0","0","0",""
"04026907","השתתפות במשרד הבינוי","0","0","0","0","0",""
"04026908","השתתפות במשרד החקלאות","0","0","0","0","0",""
"04026909","השתתפות במשרד החקלאות","0","0","0","0","0",""
"04026910","השתתפות ברשות לקידום","0","0","0","0","0",""
"04026911","השתתפות במשרד התעסוקה,","0","0","0","0","0",""
"04026912","השתתפות במנהל מקרקעי","0","0","0","0","0",""
"04026913","השתתפות במשרד הביטחון","0","0","0","0","0",""
"04026915","השתתפות במשרד הבריאות","0","0","0","0","0",""
"04026916","השתתפות במשרד הרווחה","0","0","0","0","0",""
"04026923","השתתפויות","0","0","0","0","0",""
"04026924","השתתפות במשרד לפיתוח","0","0","0","0","0",""
"04026925","השתתפות במינהל לתשתיות","0","0","0","0","0",""
"04026926","השתתפות במשרד לבטפ -","0","0","0","0","0",""
"040270  ","הרשות לפיתוח כלכלי של","16226","0","0","0","0","8"
"04027001","עבודה בלתי צמיתה","1313","0","0","0","96","8"
"04027002","שעות נוספות","59","0","0","0","1834",""
